Chrom	Start	End	Strand	H37rv_GeneID	Symbol	Feature	ExcludedGroup_Category	PEandPPE_Subfamily	Product	Functional_Category	Is_Pseudogene	IntergenicRegion_IsNextTo_PLC_Gene	Intergenic_GeneToTheLeft	Intergenic_GeneToTheLeft_FuncCategory	Intergenic_GeneToTheRight	Intergenic_GeneToTheRight_FuncCategory	Mean_EBR_36CI	gene_PercentPerfect_EBR_36CI	gene_ProportionWith_NANs_EBR_36CI	gene_GC_Content	Mean_PileupMapScore_K50_E4	Mean_PileupMapScore_K100_E4	Mean_PileupMapScore_K125_E4	Length
NC_000962.3	161474	161770		IntergenicRegion_113_Rv0133-Rv0134		Intergenic	Intergenic			Intergenic		False	Rv0133	NotExcluded	Rv0134	NotExcluded	1.0	100.0	0.0	65.20270270270271	0.9966216216216216	1.0	1.0	296
NC_000962.3	163249	163365		IntergenicRegion_114_Rv0135c-Rv0136		Intergenic	Intergenic			Intergenic		False	Rv0135c	NotExcluded	Rv0136	NotExcluded	1.0	100.0	0.0	59.48275862068966	1.0	1.0	1.0	116
NC_000962.3	164691	164711		IntergenicRegion_115_Rv0136-Rv0137c		Intergenic	Intergenic			Intergenic		False	Rv0136	NotExcluded	Rv0137c	NotExcluded	1.0	100.0	0.0	85.0	1.0	1.0	1.0	20
NC_000962.3	165260	165322		IntergenicRegion_116_Rv0137c-Rv0138		Intergenic	Intergenic			Intergenic		False	Rv0137c	NotExcluded	Rv0138	NotExcluded	1.0	100.0	0.0	62.903225806451616	1.0	1.0	1.0	62
NC_000962.3	166849	166909		IntergenicRegion_117_Rv0139-Rv0140		Intergenic	Intergenic			Intergenic		False	Rv0139	NotExcluded	Rv0140	NotExcluded	1.0	100.0	0.0	61.666666666666664	1.0	1.0	1.0	60
NC_000962.3	167681	167710		IntergenicRegion_118_Rv0141c-Rv0142		Intergenic	Intergenic			Intergenic		False	Rv0141c	NotExcluded	Rv0142	NotExcluded	1.0	100.0	0.0	58.62068965517241	1.0	1.0	1.0	29
NC_000962.3	168637	168703		IntergenicRegion_119_Rv0142-Rv0143c		Intergenic	Intergenic			Intergenic		False	Rv0142	NotExcluded	Rv0143c	NotExcluded	0.9936868686868688	77.27272727272727	0.0	72.72727272727273	1.0	1.0	1.0	66
NC_000962.3	170182	170283		IntergenicRegion_120_Rv0143c-Rv0144		Intergenic	Intergenic			Intergenic		False	Rv0143c	NotExcluded	Rv0144	NotExcluded	1.0	100.0	0.0	65.34653465346534	1.0	1.0	1.0	101
NC_000962.3	171126	171214		IntergenicRegion_121_Rv0144-Rv0145		Intergenic	Intergenic			Intergenic		False	Rv0144	NotExcluded	Rv0145	NotExcluded	1.0	100.0	0.0	53.40909090909091	1.0	1.0	1.0	88
NC_000962.3	172168	172210		IntergenicRegion_122_Rv0145-Rv0146		Intergenic	Intergenic			Intergenic		False	Rv0145	NotExcluded	Rv0146	NotExcluded	1.0	100.0	0.0	64.28571428571429	1.0	1.0	1.0	42
NC_000962.3	173143	173237		IntergenicRegion_123_Rv0146-Rv0147		Intergenic	Intergenic			Intergenic		False	Rv0146	NotExcluded	Rv0147	NotExcluded	1.0	100.0	0.0	50.0	1.0	1.0	1.0	94
NC_000962.3	174758	174832		IntergenicRegion_124_Rv0147-Rv0148		Intergenic	Intergenic			Intergenic		False	Rv0147	NotExcluded	Rv0148	NotExcluded	1.0	100.0	0.0	62.16216216216216	1.0	1.0	1.0	74
NC_000962.3	175693	175699		IntergenicRegion_125_Rv0148-Rv0149		Intergenic	Intergenic			Intergenic		False	Rv0148	NotExcluded	Rv0149	NotExcluded	1.0	100.0	0.0	16.666666666666668	1.0	1.0	1.0	6
NC_000962.3	176952	177542		IntergenicRegion_126_Rv0150c-Rv0151c		Intergenic	Intergenic			Intergenic		True	Rv0150c	NotExcluded	Rv0151c	PE/PPEs	0.9999529190207156	99.83050847457628	0.0	64.91525423728814	0.900423727118644	1.0	1.0	590
NC_000962.3	179309	179318		IntergenicRegion_127_Rv0151c-Rv0152c		Intergenic	Intergenic			Intergenic		True	Rv0151c	PE/PPEs	Rv0152c	PE/PPEs	1.0	100.0	0.0	77.77777777777777	1.0	1.0	1.0	9
NC_000962.3	180896	181154		IntergenicRegion_128_Rv0152c-Rv0153c		Intergenic	Intergenic			Intergenic		True	Rv0152c	PE/PPEs	Rv0153c	NotExcluded	0.9975236864771747	91.08527131782945	0.0	70.54263565891473	1.0	1.0	1.0	258
NC_000962.3	181985	181986		IntergenicRegion_129_Rv0153c-Rv0154c		Intergenic	Intergenic			Intergenic		False	Rv0153c	NotExcluded	Rv0154c	NotExcluded	1.0	100.0	0.0	100.0	1.0	1.0	1.0	1
NC_000962.3	183198	183621		IntergenicRegion_130_Rv0154c-Rv0155		Intergenic	Intergenic			Intergenic		False	Rv0154c	NotExcluded	Rv0155	NotExcluded	1.0	100.0	0.0	60.047281323877066	1.0	1.0	1.0	423
NC_000962.3	186479	186494		IntergenicRegion_131_Rv0157-Rv0157A		Intergenic	Intergenic			Intergenic		False	Rv0157	NotExcluded	Rv0157A	NotExcluded	1.0	100.0	0.0	86.66666666666667	1.0	1.0	1.0	15
NC_000962.3	186623	186784		IntergenicRegion_132_Rv0157A-Rv0158		Intergenic	Intergenic			Intergenic		False	Rv0157A	NotExcluded	Rv0158	NotExcluded	1.0	100.0	0.0	60.24844720496895	1.0	1.0	1.0	161
NC_000962.3	187429	187432		IntergenicRegion_133_Rv0158-Rv0159c		Intergenic	Intergenic			Intergenic		True	Rv0158	NotExcluded	Rv0159c	PE/PPEs	1.0	100.0	0.0	66.66666666666667	1.0	1.0	1.0	3
NC_000962.3	188839	188930		IntergenicRegion_134_Rv0159c-Rv0160c		Intergenic	Intergenic			Intergenic		True	Rv0159c	PE/PPEs	Rv0160c	PE/PPEs	1.0	100.0	0.0	69.23076923076923	1.0	1.0	1.0	91
NC_000962.3	190439	190606		IntergenicRegion_135_Rv0160c-Rv0161		Intergenic	Intergenic			Intergenic		True	Rv0160c	PE/PPEs	Rv0161	NotExcluded	1.0	100.0	0.0	62.874251497005986	1.0	1.0	1.0	167
NC_000962.3	191956	191983		IntergenicRegion_136_Rv0161-Rv0162c		Intergenic	Intergenic			Intergenic		False	Rv0161	NotExcluded	Rv0162c	NotExcluded	1.0	100.0	0.0	66.66666666666667	1.0	1.0	1.0	27
NC_000962.3	193572	193625		IntergenicRegion_137_Rv0163-Rv0164		Intergenic	Intergenic			Intergenic		False	Rv0163	NotExcluded	Rv0164	NotExcluded	1.0	100.0	0.0	64.15094339622641	1.0	1.0	1.0	53
NC_000962.3	194111	194143		IntergenicRegion_138_Rv0164-Rv0165c		Intergenic	Intergenic			Intergenic		False	Rv0164	NotExcluded	Rv0165c	NotExcluded	0.9722222222222222	0.0	0.0	65.625	1.0	1.0	1.0	32
NC_000962.3	194815	194992		IntergenicRegion_139_Rv0165c-Rv0166		Intergenic	Intergenic			Intergenic		False	Rv0165c	NotExcluded	Rv0166	NotExcluded	1.0	100.0	0.0	58.75706214689266	1.0	1.0	1.0	177
NC_000962.3	196657	196860		IntergenicRegion_140_Rv0166-Rv0167		Intergenic	Intergenic			Intergenic		False	Rv0166	NotExcluded	Rv0167	NotExcluded	1.0	100.0	0.0	63.05418719211823	1.0	1.0	1.0	203
NC_000962.3	197658	197659		IntergenicRegion_141_Rv0167-Rv0168		Intergenic	Intergenic			Intergenic		False	Rv0167	NotExcluded	Rv0168	NotExcluded	1.0	100.0	0.0	100.0	1.0	1.0	1.0	1
NC_000962.3	198529	198533		IntergenicRegion_142_Rv0168-Rv0169		Intergenic	Intergenic			Intergenic		False	Rv0168	NotExcluded	Rv0169	NotExcluded	1.0	100.0	0.0	100.0	0.935	1.0	1.0	4
NC_000962.3	206778	206813		IntergenicRegion_143_Rv0174-Rv0175		Intergenic	Intergenic			Intergenic		False	Rv0174	NotExcluded	Rv0175	NotExcluded	0.9984126984126984	94.28571428571428	0.0	57.142857142857146	1.0	1.0	1.0	35
NC_000962.3	209672	209702		IntergenicRegion_144_Rv0178-Rv0179c		Intergenic	Intergenic			Intergenic		False	Rv0178	NotExcluded	Rv0179c	NotExcluded	1.0	100.0	0.0	83.33333333333333	1.0	1.0	1.0	30
NC_000962.3	210812	210891		IntergenicRegion_145_Rv0179c-Rv0180c		Intergenic	Intergenic			Intergenic		False	Rv0179c	NotExcluded	Rv0180c	NotExcluded	1.0	100.0	0.0	54.43037974683544	1.0	1.0	1.0	79
NC_000962.3	212250	212276		IntergenicRegion_146_Rv0180c-Rv0181c		Intergenic	Intergenic			Intergenic		False	Rv0180c	NotExcluded	Rv0181c	NotExcluded	1.0	100.0	0.0	69.23076923076923	1.0	1.0	1.0	26
NC_000962.3	213011	213027		IntergenicRegion_147_Rv0181c-Rv0182c		Intergenic	Intergenic			Intergenic		False	Rv0181c	NotExcluded	Rv0182c	NotExcluded	1.0	100.0	0.0	62.5	1.0	1.0	1.0	16
NC_000962.3	214927	214968		IntergenicRegion_148_Rv0183-Rv0184		Intergenic	Intergenic			Intergenic		False	Rv0183	NotExcluded	Rv0184	NotExcluded	1.0	100.0	0.0	68.29268292682927	1.0	1.0	1.0	41
NC_000962.3	216224	216268		IntergenicRegion_149_Rv0185-Rv0186		Intergenic	Intergenic			Intergenic		False	Rv0185	NotExcluded	Rv0186	NotExcluded	1.0	100.0	0.0	70.45454545454545	1.0	1.0	1.0	44
NC_000962.3	218344	218389		IntergenicRegion_150_Rv0186-Rv0186A		Intergenic	Intergenic			Intergenic		False	Rv0186	NotExcluded	Rv0186A	NotExcluded	1.0	100.0	0.0	73.33333333333333	1.0	1.0	1.0	45
NC_000962.3	218551	218704		IntergenicRegion_151_Rv0186A-Rv0187		Intergenic	Intergenic			Intergenic		False	Rv0186A	NotExcluded	Rv0187	NotExcluded	0.9722222222222222	0.0	0.0	60.78431372549019	1.0	1.0	1.0	153
NC_000962.3	219367	219485		IntergenicRegion_152_Rv0187-Rv0188		Intergenic	Intergenic			Intergenic		False	Rv0187	NotExcluded	Rv0188	NotExcluded	1.0	100.0	0.0	54.23728813559322	1.0	1.0	1.0	118
NC_000962.3	219917	219995		IntergenicRegion_153_Rv0188-Rv0189c		Intergenic	Intergenic			Intergenic		False	Rv0188	NotExcluded	Rv0189c	NotExcluded	1.0	100.0	0.0	69.23076923076923	1.0	1.0	1.0	78
NC_000962.3	221723	221870		IntergenicRegion_154_Rv0189c-Rv0190		Intergenic	Intergenic			Intergenic		False	Rv0189c	NotExcluded	Rv0190	NotExcluded	1.0	100.0	0.0	57.82312925170068	1.0	1.0	1.0	147
NC_000962.3	222161	222288		IntergenicRegion_155_Rv0190-Rv0191		Intergenic	Intergenic			Intergenic		False	Rv0190	NotExcluded	Rv0191	NotExcluded	1.0	100.0	0.0	66.14173228346456	1.0	1.0	1.0	127
NC_000962.3	223530	223563		IntergenicRegion_156_Rv0191-Rv0192		Intergenic	Intergenic			Intergenic		False	Rv0191	NotExcluded	Rv0192	NotExcluded	1.0	100.0	0.0	66.66666666666667	1.0	1.0	1.0	33
NC_000962.3	224664	224723		IntergenicRegion_157_Rv0192-Rv0193c		Intergenic	Intergenic			Intergenic		False	Rv0192	NotExcluded	Rv0193c	NotExcluded	1.0	100.0	0.0	69.49152542372882	1.0	1.0	1.0	59
NC_000962.3	226571	226877		IntergenicRegion_158_Rv0193c-Rv0194		Intergenic	Intergenic			Intergenic		False	Rv0193c	NotExcluded	Rv0194	NotExcluded	1.0	100.0	0.0	57.51633986928105	1.0	1.0	1.0	306
NC_000962.3	230462	230898		IntergenicRegion_159_Rv0194-Rv0195		Intergenic	Intergenic			Intergenic		False	Rv0194	NotExcluded	Rv0195	NotExcluded	0.9775101936799182	19.03669724770642	0.0	60.77981651376147	1.0	1.0	1.0	436
NC_000962.3	231534	231646		IntergenicRegion_160_Rv0195-Rv0196		Intergenic	Intergenic			Intergenic		False	Rv0195	NotExcluded	Rv0196	NotExcluded	1.0	100.0	0.0	59.82142857142857	1.0	1.0	1.0	112
NC_000962.3	236507	236549		IntergenicRegion_161_Rv0198c-Rv0199		Intergenic	Intergenic			Intergenic		False	Rv0198c	NotExcluded	Rv0199	NotExcluded	1.0	100.0	0.0	64.28571428571429	1.0	1.0	1.0	42
NC_000962.3	241292	241513		IntergenicRegion_162_Rv0202c-Rv0203		Intergenic	Intergenic			Intergenic		False	Rv0202c	NotExcluded	Rv0203	NotExcluded	0.9986173956762191	95.02262443438913	0.0	67.42081447963801	1.0	1.0	1.0	221
NC_000962.3	241924	241975		IntergenicRegion_163_Rv0203-Rv0204c		Intergenic	Intergenic			Intergenic		False	Rv0203	NotExcluded	Rv0204c	NotExcluded	1.0	100.0	0.0	78.43137254901961	1.0	1.0	1.0	51
NC_000962.3	243214	243383		IntergenicRegion_164_Rv0204c-Rv0205		Intergenic	Intergenic			Intergenic		False	Rv0204c	NotExcluded	Rv0205	NotExcluded	1.0	100.0	0.0	64.49704142011835	1.0	1.0	1.0	169
NC_000962.3	247318	247383		IntergenicRegion_165_Rv0206c-Rv0207c		Intergenic	Intergenic			Intergenic		False	Rv0206c	NotExcluded	Rv0207c	NotExcluded	1.0	100.0	0.0	55.38461538461539	1.0	1.0	1.0	65
NC_000962.3	248112	248114		IntergenicRegion_166_Rv0207c-Rv0208c		Intergenic	Intergenic			Intergenic		False	Rv0207c	NotExcluded	Rv0208c	NotExcluded	1.0	100.0	0.0	50.0	1.0	1.0	1.0	2
NC_000962.3	248906	249037		IntergenicRegion_167_Rv0208c-Rv0209		Intergenic	Intergenic			Intergenic		False	Rv0208c	NotExcluded	Rv0209	NotExcluded	1.0	100.0	0.0	66.41221374045801	1.0	1.0	1.0	131
NC_000962.3	251598	251781		IntergenicRegion_168_Rv0210-Rv0211		Intergenic	Intergenic			Intergenic		False	Rv0210	NotExcluded	Rv0211	NotExcluded	1.0	100.0	0.0	52.459016393442624	1.0	1.0	1.0	183
NC_000962.3	253602	253668		IntergenicRegion_169_Rv0211-Rv0212c		Intergenic	Intergenic			Intergenic		False	Rv0211	NotExcluded	Rv0212c	NotExcluded	1.0	100.0	0.0	68.18181818181819	0.814116106060606	1.0	1.0	66
NC_000962.3	255950	256063		IntergenicRegion_170_Rv0213c-Rv0214		Intergenic	Intergenic			Intergenic		False	Rv0213c	NotExcluded	Rv0214	NotExcluded	1.0	100.0	0.0	58.4070796460177	1.0	1.0	1.0	113
NC_000962.3	257677	257782		IntergenicRegion_171_Rv0214-Rv0215c		Intergenic	Intergenic			Intergenic		False	Rv0214	NotExcluded	Rv0215c	NotExcluded	1.0	100.0	0.0	67.61904761904762	1.0	1.0	1.0	105
NC_000962.3	258856	258912		IntergenicRegion_172_Rv0215c-Rv0216		Intergenic	Intergenic			Intergenic		False	Rv0215c	NotExcluded	Rv0216	NotExcluded	1.0	100.0	0.0	58.92857142857143	1.0	1.0	1.0	56
NC_000962.3	260831	260923		IntergenicRegion_173_Rv0217c-Rv0218		Intergenic	Intergenic			Intergenic		False	Rv0217c	NotExcluded	Rv0218	NotExcluded	1.0	100.0	0.0	61.95652173913044	1.0	1.0	1.0	92
NC_000962.3	262252	262253		IntergenicRegion_174_Rv0218-Rv0219		Intergenic	Intergenic			Intergenic		False	Rv0218	NotExcluded	Rv0219	NotExcluded	1.0	100.0	0.0	0.0	1.0	1.0	1.0	1
NC_000962.3	262802	262811		IntergenicRegion_175_Rv0219-Rv0220		Intergenic	Intergenic			Intergenic		False	Rv0219	NotExcluded	Rv0220	NotExcluded	1.0	100.0	0.0	77.77777777777777	1.0	1.0	1.0	9
NC_000962.3	264023	264066		IntergenicRegion_176_Rv0220-Rv0221		Intergenic	Intergenic			Intergenic		False	Rv0220	NotExcluded	Rv0221	NotExcluded	1.0	100.0	0.0	62.7906976744186	1.0	1.0	1.0	43
NC_000962.3	265476	265506		IntergenicRegion_177_Rv0221-Rv0222		Intergenic	Intergenic			Intergenic		False	Rv0221	NotExcluded	Rv0222	NotExcluded	1.0	100.0	0.0	56.666666666666664	1.0	1.0	1.0	30
NC_000962.3	266295	266300		IntergenicRegion_178_Rv0222-Rv0223c		Intergenic	Intergenic			Intergenic		False	Rv0222	NotExcluded	Rv0223c	NotExcluded	1.0	100.0	0.0	80.0	1.0	1.0	1.0	5
NC_000962.3	267764	267862		IntergenicRegion_179_Rv0223c-Rv0224c		Intergenic	Intergenic			Intergenic		False	Rv0223c	NotExcluded	Rv0224c	NotExcluded	1.0	100.0	0.0	63.265306122448976	0.9595918400000001	1.0	1.0	98
NC_000962.3	268627	268662		IntergenicRegion_180_Rv0224c-Rv0225		Intergenic	Intergenic			Intergenic		False	Rv0224c	NotExcluded	Rv0225	NotExcluded	1.0	100.0	0.0	65.71428571428571	1.0	1.0	1.0	35
NC_000962.3	269817	269833		IntergenicRegion_181_Rv0225-Rv0226c		Intergenic	Intergenic			Intergenic		False	Rv0225	NotExcluded	Rv0226c	NotExcluded	1.0	100.0	0.0	68.75	1.0	1.0	1.0	16
NC_000962.3	271564	271573		IntergenicRegion_182_Rv0226c-Rv0227c		Intergenic	Intergenic			Intergenic		False	Rv0226c	NotExcluded	Rv0227c	NotExcluded	1.0	100.0	0.0	66.66666666666667	1.0	1.0	1.0	9
NC_000962.3	272839	273054		IntergenicRegion_183_Rv0227c-Rv0228		Intergenic	Intergenic			Intergenic		False	Rv0227c	NotExcluded	Rv0228	NotExcluded	1.0	100.0	0.0	67.44186046511628	0.7870579302325581	1.0	1.0	215
NC_000962.3	274278	274305		IntergenicRegion_184_Rv0228-Rv0229c		Intergenic	Intergenic			Intergenic		False	Rv0228	NotExcluded	Rv0229c	NotExcluded	1.0	100.0	0.0	77.77777777777777	1.0	1.0	1.0	27
NC_000962.3	275963	276057		IntergenicRegion_185_Rv0230c-Rv0231		Intergenic	Intergenic			Intergenic		False	Rv0230c	NotExcluded	Rv0231	NotExcluded	1.0	100.0	0.0	61.702127659574465	1.0	1.0	1.0	94
NC_000962.3	277764	277898		IntergenicRegion_186_Rv0231-Rv0232		Intergenic	Intergenic			Intergenic		False	Rv0231	NotExcluded	Rv0232	NotExcluded	1.0	100.0	0.0	63.43283582089552	1.0	1.0	1.0	134
NC_000962.3	279529	279604		IntergenicRegion_187_Rv0233-Rv0234c		Intergenic	Intergenic			Intergenic		False	Rv0233	NotExcluded	Rv0234c	NotExcluded	0.9633333333333334	12.0	0.0	60.0	0.7365079200000001	1.0	1.0	75
NC_000962.3	281140	281165		IntergenicRegion_188_Rv0234c-Rv0235c		Intergenic	Intergenic			Intergenic		False	Rv0234c	NotExcluded	Rv0235c	NotExcluded	1.0	100.0	0.0	64.0	1.0	1.0	1.0	25
NC_000962.3	282614	282648		IntergenicRegion_189_Rv0235c-Rv0236c		Intergenic	Intergenic			Intergenic		False	Rv0235c	NotExcluded	Rv0236c	NotExcluded	1.0	100.0	0.0	58.8235294117647	1.0	1.0	1.0	34
NC_000962.3	286851	286897		IntergenicRegion_190_Rv0236c-Rv0236A		Intergenic	Intergenic			Intergenic		False	Rv0236c	NotExcluded	Rv0236A	NotExcluded	1.0	100.0	0.0	84.78260869565217	1.0	1.0	1.0	46
NC_000962.3	287071	287185		IntergenicRegion_191_Rv0236A-Rv0237		Intergenic	Intergenic			Intergenic		False	Rv0236A	NotExcluded	Rv0237	NotExcluded	0.9997563352826512	99.12280701754386	0.0	67.54385964912281	1.0	1.0	1.0	114
NC_000962.3	288352	288427		IntergenicRegion_192_Rv0237-Rv0238		Intergenic	Intergenic			Intergenic		False	Rv0237	NotExcluded	Rv0238	NotExcluded	1.0	100.0	0.0	65.33333333333333	1.0	1.0	1.0	75
NC_000962.3	289042	289103		IntergenicRegion_193_Rv0238-Rv0239		Intergenic	Intergenic			Intergenic		False	Rv0238	NotExcluded	Rv0239	NotExcluded	1.0	100.0	0.0	47.540983606557376	1.0	1.0	1.0	61
NC_000962.3	289337	289344		IntergenicRegion_194_Rv0239-Rv0240		Intergenic	Intergenic			Intergenic		False	Rv0239	NotExcluded	Rv0240	NotExcluded	1.0	100.0	0.0	71.42857142857143	1.0	1.0	1.0	7
NC_000962.3	289782	289811		IntergenicRegion_195_Rv0240-Rv0241c		Intergenic	Intergenic			Intergenic		False	Rv0240	NotExcluded	Rv0241c	NotExcluded	1.0	100.0	0.0	86.20689655172414	1.0	1.0	1.0	29
NC_000962.3	290654	290664		IntergenicRegion_196_Rv0241c-Rv0242c		Intergenic	Intergenic			Intergenic		False	Rv0241c	NotExcluded	Rv0242c	NotExcluded	1.0	100.0	0.0	60.0	1.0	1.0	1.0	10
NC_000962.3	292029	292170		IntergenicRegion_197_Rv0242c-Rv0243		Intergenic	Intergenic			Intergenic		False	Rv0242c	NotExcluded	Rv0243	NotExcluded	1.0	100.0	0.0	53.90070921985816	1.0	1.0	1.0	141
NC_000962.3	293493	293797		IntergenicRegion_198_Rv0243-Rv0244c		Intergenic	Intergenic			Intergenic		False	Rv0243	NotExcluded	Rv0244c	NotExcluded	0.9896747076023391	62.82894736842105	0.0	63.81578947368421	0.96875	1.0	1.0	304
NC_000962.3	295633	296004		IntergenicRegion_199_Rv0244c-Rv0245		Intergenic	Intergenic			Intergenic		False	Rv0244c	NotExcluded	Rv0245	NotExcluded	0.999475890985325	98.11320754716981	0.0	56.064690026954175	1.0	1.0	1.0	371
NC_000962.3	296493	296808		IntergenicRegion_200_Rv0245-Rv0246		Intergenic	Intergenic			Intergenic		False	Rv0245	NotExcluded	Rv0246	NotExcluded	1.0	100.0	0.0	56.19047619047619	1.0	1.0	1.0	315
NC_000962.3	300803	300833		IntergenicRegion_201_Rv0248c-Rv0249c		Intergenic	Intergenic			Intergenic		False	Rv0248c	NotExcluded	Rv0249c	NotExcluded	1.0	100.0	0.0	46.666666666666664	1.0	1.0	1.0	30
NC_000962.3	301655	301734		IntergenicRegion_202_Rv0249c-Rv0250c		Intergenic	Intergenic			Intergenic		False	Rv0249c	NotExcluded	Rv0250c	NotExcluded	1.0	100.0	0.0	54.43037974683544	1.0	1.0	1.0	79
NC_000962.3	302028	302172		IntergenicRegion_203_Rv0250c-Rv0251c		Intergenic	Intergenic			Intergenic		False	Rv0250c	NotExcluded	Rv0251c	NotExcluded	1.0	100.0	0.0	62.5	1.0	1.0	1.0	144
NC_000962.3	302652	302865		IntergenicRegion_204_Rv0251c-Rv0252		Intergenic	Intergenic			Intergenic		False	Rv0251c	NotExcluded	Rv0252	NotExcluded	1.0	100.0	0.0	55.86854460093897	1.0	1.0	1.0	213
NC_000962.3	305427	305452		IntergenicRegion_205_Rv0252-Rv0253		Intergenic	Intergenic			Intergenic		False	Rv0252	NotExcluded	Rv0253	NotExcluded	1.0	100.0	0.0	60.0	1.0	1.0	1.0	25
NC_000962.3	305809	305824		IntergenicRegion_206_Rv0253-Rv0254c		Intergenic	Intergenic			Intergenic		False	Rv0253	NotExcluded	Rv0254c	NotExcluded	1.0	100.0	0.0	73.33333333333333	1.0	1.0	1.0	15
NC_000962.3	306349	306373		IntergenicRegion_207_Rv0254c-Rv0255c		Intergenic	Intergenic			Intergenic		False	Rv0254c	NotExcluded	Rv0255c	NotExcluded	1.0	100.0	0.0	75.0	1.0	1.0	1.0	24
NC_000962.3	307858	307876		IntergenicRegion_208_Rv0255c-Rv0256c		Intergenic	Intergenic			Intergenic		True	Rv0255c	NotExcluded	Rv0256c	PE/PPEs	1.0	100.0	0.0	61.111111111111114	1.0	1.0	1.0	18
NC_000962.3	309547	309698		IntergenicRegion_209_Rv0256c-Rv0257		Intergenic	Intergenic			Intergenic		True	Rv0256c	PE/PPEs	Rv0257	Coscolla Repetitive Genes	1.0	100.0	0.0	69.5364238410596	1.0	1.0	1.0	151
NC_000962.3	310073	310293		IntergenicRegion_210_Rv0257-Rv0258c		Intergenic	Intergenic			Intergenic		True	Rv0257	Coscolla Repetitive Genes	Rv0258c	NotExcluded	1.0	100.0	0.0	69.0909090909091	0.9606439307272728	1.0	1.0	220
NC_000962.3	310749	310773		IntergenicRegion_211_Rv0258c-Rv0259c		Intergenic	Intergenic			Intergenic		False	Rv0258c	NotExcluded	Rv0259c	NotExcluded	1.0	100.0	0.0	62.5	1.0	1.0	1.0	24
NC_000962.3	312659	312758		IntergenicRegion_212_Rv0260c-Rv0261c		Intergenic	Intergenic			Intergenic		False	Rv0260c	NotExcluded	Rv0261c	NotExcluded	1.0	100.0	0.0	59.5959595959596	1.0	1.0	1.0	99
NC_000962.3	314168	314308		IntergenicRegion_213_Rv0261c-Rv0262c		Intergenic	Intergenic			Intergenic		False	Rv0261c	NotExcluded	Rv0262c	NotExcluded	1.0	100.0	0.0	62.142857142857146	1.0	1.0	1.0	140
NC_000962.3	314854	314863		IntergenicRegion_214_Rv0262c-Rv0263c		Intergenic	Intergenic			Intergenic		False	Rv0262c	NotExcluded	Rv0263c	NotExcluded	1.0	100.0	0.0	55.55555555555556	1.0	1.0	1.0	9
NC_000962.3	315766	315782		IntergenicRegion_215_Rv0263c-Rv0264c		Intergenic	Intergenic			Intergenic		False	Rv0263c	NotExcluded	Rv0264c	NotExcluded	1.0	100.0	0.0	68.75	1.0	1.0	1.0	16
NC_000962.3	316415	316510		IntergenicRegion_216_Rv0264c-Rv0265c		Intergenic	Intergenic			Intergenic		False	Rv0264c	NotExcluded	Rv0265c	NotExcluded	1.0	100.0	0.0	55.78947368421053	1.0	1.0	1.0	95
NC_000962.3	317503	317524		IntergenicRegion_217_Rv0265c-Rv0266c		Intergenic	Intergenic			Intergenic		False	Rv0265c	NotExcluded	Rv0266c	NotExcluded	1.0	100.0	0.0	71.42857142857143	1.0	1.0	1.0	21
NC_000962.3	321154	321330		IntergenicRegion_218_Rv0266c-Rv0267		Intergenic	Intergenic			Intergenic		False	Rv0266c	NotExcluded	Rv0267	NotExcluded	1.0	100.0	0.0	63.63636363636363	1.0	1.0	1.0	176
NC_000962.3	322722	322763		IntergenicRegion_219_Rv0267-Rv0268c		Intergenic	Intergenic			Intergenic		False	Rv0267	NotExcluded	Rv0268c	NotExcluded	1.0	100.0	0.0	65.85365853658537	1.0	1.0	1.0	41
NC_000962.3	323273	323337		IntergenicRegion_220_Rv0268c-Rv0269c		Intergenic	Intergenic			Intergenic		False	Rv0268c	NotExcluded	Rv0269c	NotExcluded	1.0	100.0	0.0	40.625	1.0	1.0	1.0	64
NC_000962.3	324531	324566		IntergenicRegion_221_Rv0269c-Rv0270		Intergenic	Intergenic			Intergenic		False	Rv0269c	NotExcluded	Rv0270	NotExcluded	1.0	100.0	0.0	57.142857142857146	1.0	1.0	1.0	35
NC_000962.3	326249	326265		IntergenicRegion_222_Rv0270-Rv0271c		Intergenic	Intergenic			Intergenic		False	Rv0270	NotExcluded	Rv0271c	NotExcluded	1.0	100.0	0.0	75.0	1.0	1.0	1.0	16
NC_000962.3	328461	328574		IntergenicRegion_223_Rv0271c-Rv0272c		Intergenic	Intergenic			Intergenic		False	Rv0271c	NotExcluded	Rv0272c	NotExcluded	1.0	100.0	0.0	56.63716814159292	1.0	1.0	1.0	113
NC_000962.3	330325	330421		IntergenicRegion_224_Rv0273c-Rv0274		Intergenic	Intergenic			Intergenic		False	Rv0273c	NotExcluded	Rv0274	NotExcluded	1.0	100.0	0.0	60.416666666666664	1.0	1.0	1.0	96
NC_000962.3	331658	331747		IntergenicRegion_225_Rv0275c-Rv0276		Intergenic	Intergenic			Intergenic		False	Rv0275c	NotExcluded	Rv0276	NotExcluded	1.0	100.0	0.0	56.17977528089887	1.0	1.0	1.0	89
NC_000962.3	332668	332707		IntergenicRegion_226_Rv0276-Rv0277c		Intergenic	Intergenic			Intergenic		True	Rv0276	NotExcluded	Rv0277c	Coscolla Repetitive Genes	0.9722222222222222	0.0	0.0	71.7948717948718	0.9907692307692307	1.0	1.0	39
