Chrom	Start	End	Strand	H37rv_GeneID	Symbol	Feature	ExcludedGroup_Category	PEandPPE_Subfamily	Product	Functional_Category	Is_Pseudogene	Mean_EBR_36CI	gene_PercentPerfect_EBR_36CI	gene_ProportionWith_NANs_EBR_36CI	gene_GC_Content	Mean_PileupMapScore_K50_E4	Mean_PileupMapScore_K100_E4	Mean_PileupMapScore_K125_E4	Length
NC_000962.3	138512	139673	+	Rv0115	hddA	CDS	NotExcluded	None	Possible D-alpha-D-heptose-7-phosphate kinase HddA	cell wall and cell processes	No	0.9999521485309598	99.82773471145563	0.0	62.96296296296296	1.0	1.0	1.0	1161
NC_000962.3	140266	141022	-	Rv0116c	ldtA	CDS	NotExcluded	None	Probable L,D-transpeptidase LdtA	cell wall and cell processes	No	1.0	100.0	0.0	63.22751322751323	1.0	1.0	1.0	756
NC_000962.3	141199	142144	+	Rv0117	oxyS	CDS	NotExcluded	None	Oxidative stress response regulatory protein OxyS	regulatory proteins	No	1.0	100.0	0.0	63.597883597883595	1.0	1.0	1.0	945
NC_000962.3	142127	143876	-	Rv0118c	oxcA	CDS	NotExcluded	None	Probable oxalyl-CoA decarboxylase OxcA	intermediary metabolism and respiration	No	0.9999364716345849	99.77129788450543	0.0	66.66666666666667	1.0	1.0	1.0	1749
NC_000962.3	144048	145626	+	Rv0119	fadD7	CDS	NotExcluded	None	Probable fatty-acid-CoA ligase FadD7 (fatty-acid-CoA synthetase) (fatty-acid-CoA synthase)	lipid metabolism	No	1.0	100.0	0.0	68.5678073510773	1.0	1.0	1.0	1578
NC_000962.3	145626	147771	-	Rv0120c	fusA2	CDS	NotExcluded	None	Probable elongation factor G FusA2 (EF-G)	information pathways	No	1.0	100.0	0.0	65.92074592074592	1.0	1.0	1.0	2145
NC_000962.3	147907	148342	-	Rv0121c	Rv0121c	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	66.20689655172414	1.0	1.0	1.0	435
NC_000962.3	148490	148859	+	Rv0122	Rv0122	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	61.78861788617886	1.0	1.0	1.0	369
NC_000962.3	148855	149224	+	Rv0123	Rv0123	CDS	NotExcluded	None	Unknown protein	conserved hypotheticals	No	1.0	100.0	0.0	62.05962059620596	1.0	1.0	1.0	369
NC_000962.3	149532	150996	+	Rv0124	PE_PGRS2	CDS	PE/PPEs	PE_V_PGRS	PE-PGRS family protein PE_PGRS2	PE/PPE	No	0.8608265027322405	0.9562841530054645	0.0	77.6639344262295	0.9761172882513662	1.0	1.0	1464
NC_000962.3	151147	152215	+	Rv0125	pepA	CDS	NotExcluded	None	Probable serine protease PepA (serine proteinase) (MTB32A)	intermediary metabolism and respiration	No	1.0	100.0	0.0	68.07116104868913	1.0	1.0	1.0	1068
NC_000962.3	152323	154129	+	Rv0126	treS	CDS	NotExcluded	None	Trehalose synthase TreS	virulence, detoxification, adaptation	No	0.9997692875599853	99.16943521594685	0.0	62.90143964562569	0.9987987572259137	1.0	1.0	1806
NC_000962.3	154231	155599	+	Rv0127	mak	CDS	NotExcluded	None	Maltokinase Mak	virulence, detoxification, adaptation	No	0.9991877842755036	99.41520467836257	0.0	65.64327485380117	0.9991654482748537	1.0	1.0	1368
NC_000962.3	155666	156446	+	Rv0128	Rv0128	CDS	NotExcluded	None	Probable conserved transmembrane protein	cell wall and cell processes	No	1.0	100.0	0.0	61.53846153846154	1.0	1.0	1.0	780
NC_000962.3	156577	157600	-	Rv0129c	fbpC	CDS	NotExcluded	None	Secreted antigen 85-C FbpC (85C) (antigen 85 complex C) (AG58C) (mycolyl transferase 85C) (fibronectin-binding protein C)	lipid metabolism	No	1.0	100.0	0.0	65.00488758553274	0.9970674486803519	1.0	1.0	1023
NC_000962.3	157846	158302	+	Rv0130	htdZ	CDS	NotExcluded	None	Probable 3-hydroxyl-thioester dehydratase	intermediary metabolism and respiration	No	1.0	100.0	0.0	66.00877192982456	1.0	1.0	1.0	456
NC_000962.3	158314	159658	-	Rv0131c	fadE1	CDS	NotExcluded	None	Probable acyl-CoA dehydrogenase FadE1	lipid metabolism	No	1.0	100.0	0.0	64.88095238095238	1.0	1.0	1.0	1344
NC_000962.3	159699	160782	-	Rv0132c	fgd2	CDS	NotExcluded	None	Putative F420-dependent glucose-6-phosphate dehydrogenase Fgd2	intermediary metabolism and respiration	No	1.0	100.0	0.0	67.86703601108033	1.0	1.0	1.0	1083
NC_000962.3	160868	161474	+	Rv0133	Rv0133	CDS	NotExcluded	None	GCN5-related N-acetyltransferase	intermediary metabolism and respiration	No	0.999129079574624	96.86468646864687	0.0	68.48184818481849	1.0	1.0	1.0	606
NC_000962.3	161770	162673	+	Rv0134	ephF	CDS	NotExcluded	None	Possible epoxide hydrolase EphF (epoxide hydratase) (arene-oxide hydratase)	virulence, detoxification, adaptation	No	1.0	100.0	0.0	66.66666666666667	1.0	1.0	1.0	903
NC_000962.3	162643	163249	-	Rv0135c	Rv0135c	CDS	NotExcluded	None	Possible transcriptional regulatory protein	regulatory proteins	No	1.0	100.0	0.0	65.01650165016501	1.0	1.0	1.0	606
NC_000962.3	163365	164691	+	Rv0136	cyp138	CDS	NotExcluded	None	Probable cytochrome P450 138 Cyp138	intermediary metabolism and respiration	No	0.9995391318920731	98.34087481146304	0.0	65.68627450980392	1.0	1.0	1.0	1326
NC_000962.3	164711	165260	-	Rv0137c	msrA	CDS	NotExcluded	None	Probable peptide methionine sulfoxide reductase MsrA (protein-methionine-S-oxide reductase) (peptide met(O) reductase)	intermediary metabolism and respiration	No	1.0	100.0	0.0	63.9344262295082	1.0	1.0	1.0	549
NC_000962.3	165322	165826	+	Rv0138	Rv0138	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	63.69047619047619	1.0	1.0	1.0	504
NC_000962.3	165826	166849	+	Rv0139	Rv0139	CDS	NotExcluded	None	Possible oxidoreductase	intermediary metabolism and respiration	No	1.0	100.0	0.0	67.5464320625611	1.0	1.0	1.0	1023
NC_000962.3	166909	167290	+	Rv0140	Rv0140	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	60.36745406824147	1.0	1.0	1.0	381
NC_000962.3	167270	167681	-	Rv0141c	Rv0141c	CDS	NotExcluded	None	Unknown protein	conserved hypotheticals	No	1.0	100.0	0.0	60.583941605839414	1.0	1.0	1.0	411
NC_000962.3	167710	168637	+	Rv0142	Rv0142	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	0.9980522593791202	92.9881337648328	0.0	72.49190938511327	1.0	1.0	1.0	927
NC_000962.3	168703	170182	-	Rv0143c	Rv0143c	CDS	NotExcluded	None	Probable conserved transmembrane protein	cell wall and cell processes	No	0.9992111787243633	97.16024340770791	0.0	67.13995943204868	1.0	1.0	1.0	1479
NC_000962.3	170283	171126	+	Rv0144	Rv0144	CDS	NotExcluded	None	Probable transcriptional regulatory protein (possibly TetR-family)	regulatory proteins	No	0.9995057334914986	98.22064056939502	0.0	63.58244365361803	1.0	1.0	1.0	843
NC_000962.3	171214	172168	+	Rv0145	Rv0145	CDS	NotExcluded	None	Possible S-adenosylmethionine-dependent methyltransferase	lipid metabolism	No	0.9997670626601445	99.79035639412997	0.0	66.87631027253668	1.0	1.0	1.0	954
NC_000962.3	172210	173143	+	Rv0146	Rv0146	CDS	NotExcluded	None	Possible S-adenosylmethionine-dependent methyltransferase	lipid metabolism	No	0.9997022746218888	98.92818863879957	0.0	66.88102893890675	1.0	1.0	1.0	933
NC_000962.3	173237	174758	+	Rv0147	Rv0147	CDS	NotExcluded	None	Probable aldehyde dehydrogenase (NAD+) dependent	intermediary metabolism and respiration	No	0.9993973263204033	97.83037475345168	0.0	64.29980276134123	1.0	1.0	1.0	1521
NC_000962.3	174832	175693	+	Rv0148	Rv0148	CDS	NotExcluded	None	Probable short-chain type dehydrogenase/reductase	intermediary metabolism and respiration	No	1.0	100.0	0.0	64.22764227642277	1.0	1.0	1.0	861
NC_000962.3	175699	176668	+	Rv0149	Rv0149	CDS	NotExcluded	None	Possible quinone oxidoreductase (NADPH:quinone oxidoreductase) (zeta-crystallin)	intermediary metabolism and respiration	No	0.9942380460956312	79.25696594427245	0.0	64.29308565531475	1.0	1.0	1.0	969
NC_000962.3	176664	176952	-	Rv0150c	Rv0150c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	64.58333333333333	1.0	1.0	1.0	288
NC_000962.3	177542	179309	-	Rv0151c	PE1	CDS	PE/PPEs	PE_V_	PE family protein PE1	PE/PPE	No	0.9998427969565491	99.43406904357668	0.0	61.743067345783814	1.0	1.0	1.0	1767
NC_000962.3	179318	180896	-	Rv0152c	PE2	CDS	PE/PPEs	PE_V_	PE family protein PE2	PE/PPE	No	1.0	100.0	0.0	63.244613434727505	1.0	1.0	1.0	1578
NC_000962.3	181154	181985	-	Rv0153c	ptbB	CDS	NotExcluded	None	Phosphotyrosine protein phosphatase PTPB (protein-tyrosine-phosphatase) (PTPase)	regulatory proteins	No	1.0	100.0	0.0	67.50902527075812	1.0	1.0	1.0	831
NC_000962.3	181986	183198	-	Rv0154c	fadE2	CDS	NotExcluded	None	Probable acyl-CoA dehydrogenase FadE2	lipid metabolism	No	1.0	100.0	0.0	67.16171617161716	1.0	1.0	1.0	1212
NC_000962.3	183621	184722	+	Rv0155	pntAa	CDS	NotExcluded	None	Probable NAD(P) transhydrogenase (subunit alpha) PntAa [first part; catalytic part] (pyridine nucleotide transhydrogenase subunit alpha) (nicotinamide nucleotide transhydrogenase subunit alpha)	intermediary metabolism and respiration	No	1.0	100.0	0.0	68.02906448683015	1.0	1.0	1.0	1101
NC_000962.3	184722	185055	+	Rv0156	pntAb	CDS	NotExcluded	None	Probable NAD(P) transhydrogenase (subunit alpha) PntAb [second part; integral membrane protein] (pyridine nucleotide transhydrogenase subunit alpha) (nicotinamide nucleotide transhydrogenase subunit alpha)	intermediary metabolism and respiration	No	1.0	100.0	0.0	60.06006006006006	1.0	1.0	1.0	333
NC_000962.3	185051	186479	+	Rv0157	pntB	CDS	NotExcluded	None	Probable NAD(P) transhydrogenase (subunit beta) PntB [integral membrane protein] (pyridine nucleotide transhydrogenase subunit beta) (nicotinamide nucleotide transhydrogenase subunit beta)	intermediary metabolism and respiration	No	0.9997860255213196	99.2296918767507	0.0	64.42577030812325	1.0	1.0	1.0	1428
NC_000962.3	186494	186623	-	Rv0157A	Rv0157A	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	62.7906976744186	1.0	1.0	1.0	129
NC_000962.3	186784	187429	+	Rv0158	Rv0158	CDS	NotExcluded	None	Probable transcriptional regulatory protein (possibly TetR-family)	regulatory proteins	No	1.0	100.0	0.0	64.49612403100775	1.0	1.0	1.0	645
NC_000962.3	187432	188839	-	Rv0159c	PE3	CDS	PE/PPEs	PE_V_	PE family protein PE3	PE/PPE	No	1.0	100.0	0.0	62.61549395877754	1.0	1.0	1.0	1407
NC_000962.3	188930	190439	-	Rv0160c	PE4	CDS	PE/PPEs	PE_V_	PE family protein PE4	PE/PPE	No	1.0	100.0	0.0	63.552021206096754	1.0	1.0	1.0	1509
NC_000962.3	190606	191956	+	Rv0161	Rv0161	CDS	NotExcluded	None	Possible oxidoreductase	intermediary metabolism and respiration	No	1.0	100.0	0.0	67.70370370370371	1.0	1.0	1.0	1350
NC_000962.3	191983	193135	-	Rv0162c	adhE1	CDS	NotExcluded	None	Probable zinc-type alcohol dehydrogenase (E subunit) AdhE1	intermediary metabolism and respiration	No	0.986376350308642	88.71527777777779	0.0	67.62152777777777	1.0	1.0	1.0	1152
NC_000962.3	193116	193572	+	Rv0163	Rv0163	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	62.719298245614034	1.0	1.0	1.0	456
NC_000962.3	193625	194111	+	Rv0164	TB18.5	CDS	NotExcluded	None	Conserved protein TB18.5	conserved hypotheticals	No	0.9953132144490169	83.1275720164609	0.0	60.90534979423868	1.0	1.0	1.0	486
NC_000962.3	194143	194815	-	Rv0165c	mce1R	CDS	NotExcluded	None	Probable transcriptional regulatory protein Mce1R (probably GntR-family)	regulatory proteins	No	0.9933035714285714	75.89285714285714	0.0	66.2202380952381	1.0	1.0	1.0	672
NC_000962.3	194992	196657	+	Rv0166	fadD5	CDS	NotExcluded	None	Probable fatty-acid-CoA ligase FadD5 (fatty-acid-CoA synthetase) (fatty-acid-CoA synthase)	lipid metabolism	No	0.9990824157490824	96.69669669669669	0.0	62.82282282282282	1.0	1.0	1.0	1665
NC_000962.3	196860	197658	+	Rv0167	yrbE1A	CDS	NotExcluded	None	Conserved integral membrane protein YrbE1A	virulence, detoxification, adaptation	No	1.0	100.0	0.0	63.40852130325815	0.9678362556390977	1.0	1.0	798
NC_000962.3	197659	198529	+	Rv0168	yrbE1B	CDS	NotExcluded	None	Conserved integral membrane protein YrbE1B	virulence, detoxification, adaptation	No	1.0	100.0	0.0	64.25287356321839	0.9371954022988506	1.0	1.0	870
NC_000962.3	198533	199898	+	Rv0169	mce1A	CDS	NotExcluded	None	Mce-family protein Mce1A	virulence, detoxification, adaptation	No	0.9841066341066341	79.78021978021978	0.0	62.417582417582416	0.9772161172161172	1.0	1.0	1365
NC_000962.3	199894	200935	+	Rv0170	mce1B	CDS	NotExcluded	None	Mce-family protein Mce1B	virulence, detoxification, adaptation	No	0.9987191802753761	95.38904899135446	0.0	59.94236311239193	1.0	1.0	1.0	1041
NC_000962.3	200931	202479	+	Rv0171	mce1C	CDS	NotExcluded	None	Mce-family protein Mce1C	virulence, detoxification, adaptation	No	0.9994975595750789	98.19121447028424	0.0	66.60206718346254	0.998062015503876	1.0	1.0	1548
NC_000962.3	202475	204068	+	Rv0172	mce1D	CDS	NotExcluded	None	Mce-family protein Mce1D	virulence, detoxification, adaptation	No	0.999982562600265	99.93722536095417	0.0	62.084118016321405	1.0	1.0	1.0	1593
NC_000962.3	204064	205237	+	Rv0173	lprK	CDS	NotExcluded	None	Possible Mce-family lipoprotein LprK (Mce-family lipoprotein Mce1E)	cell wall and cell processes	No	1.0	100.0	0.0	63.171355498721226	1.0	1.0	1.0	1173
NC_000962.3	205230	206778	+	Rv0174	mce1F	CDS	NotExcluded	None	Mce-family protein Mce1F	virulence, detoxification, adaptation	No	0.9960522538041918	93.7984496124031	0.0	62.08010335917313	1.0	1.0	1.0	1548
NC_000962.3	206813	207455	+	Rv0175	Rv0175	CDS	NotExcluded	None	Probable conserved Mce associated membrane protein	cell wall and cell processes	No	0.9967116649359641	88.1619937694704	0.0	64.48598130841121	1.0	1.0	1.0	642
NC_000962.3	207451	208420	+	Rv0176	Rv0176	CDS	NotExcluded	None	Probable conserved Mce associated transmembrane protein	cell wall and cell processes	No	0.9889634216259602	60.26831785345718	0.0	65.2218782249742	1.0	1.0	1.0	969
NC_000962.3	208416	208971	+	Rv0177	Rv0177	CDS	NotExcluded	None	Probable conserved Mce associated protein	conserved hypotheticals	No	1.0	100.0	0.0	59.81981981981982	1.0	1.0	1.0	555
NC_000962.3	208937	209672	+	Rv0178	Rv0178	CDS	NotExcluded	None	Probable conserved Mce associated membrane protein	cell wall and cell processes	No	1.0	100.0	0.0	63.80952380952381	1.0	1.0	1.0	735
NC_000962.3	209702	210812	-	Rv0179c	lprO	CDS	NotExcluded	None	Possible lipoprotein LprO	cell wall and cell processes	No	1.0	100.0	0.0	64.23423423423424	1.0	1.0	1.0	1110
NC_000962.3	210891	212250	-	Rv0180c	Rv0180c	CDS	NotExcluded	None	Probable conserved transmembrane protein	cell wall and cell processes	No	1.0	100.0	0.0	63.944076526857984	1.0	1.0	1.0	1359
NC_000962.3	212276	213011	-	Rv0181c	Rv0181c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	63.12925170068027	1.0	1.0	1.0	735
NC_000962.3	213027	214140	-	Rv0182c	sigG	CDS	NotExcluded	None	Probable alternative RNA polymerase sigma factor SigG (RNA polymerase ECF type sigma factor)	information pathways	No	0.9992013576919238	97.12488769092543	0.0	65.76819407008087	1.0	1.0	1.0	1113
NC_000962.3	214087	214927	+	Rv0183	Rv0183	CDS	NotExcluded	None	Possible lysophospholipase	intermediary metabolism and respiration	No	0.9986441798941799	95.11904761904762	0.0	66.54761904761905	1.0	1.0	1.0	840
NC_000962.3	214968	215718	+	Rv0184	Rv0184	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	69.6	1.0	1.0	1.0	750
NC_000962.3	215714	216224	+	Rv0185	Rv0185	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	66.86274509803921	1.0	1.0	1.0	510
NC_000962.3	216268	218344	+	Rv0186	bglS	CDS	NotExcluded	None	Probable beta-glucosidase BglS (gentiobiase) (cellobiase) (beta-D-glucoside glucohydrolase)	intermediary metabolism and respiration	No	1.0	100.0	0.0	65.89595375722543	1.0	1.0	1.0	2076
NC_000962.3	218389	218551	-	Rv0186A	mymT	CDS	NotExcluded	None	Metallothionein, MymT	virulence, detoxification, adaptation	No	0.9938271604938271	77.77777777777779	0.0	62.96296296296296	1.0	1.0	1.0	162
NC_000962.3	218704	219367	+	Rv0187	Rv0187	CDS	NotExcluded	None	Probable O-methyltransferase	intermediary metabolism and respiration	No	0.9949723479135243	81.90045248868778	0.0	67.11915535444948	1.0	1.0	1.0	663
NC_000962.3	219485	219917	+	Rv0188	Rv0188	CDS	NotExcluded	None	Probable conserved transmembrane protein	cell wall and cell processes	No	1.0	100.0	0.0	62.26851851851852	1.0	1.0	1.0	432
NC_000962.3	219995	221723	-	Rv0189c	ilvD	CDS	NotExcluded	None	Probable dihydroxy-acid dehydratase IlvD (dad)	intermediary metabolism and respiration	No	1.0	100.0	0.0	65.74074074074075	1.0	1.0	1.0	1728
NC_000962.3	221870	222161	+	Rv0190	Rv0190	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	64.26116838487972	1.0	1.0	1.0	291
NC_000962.3	222288	223530	+	Rv0191	Rv0191	CDS	NotExcluded	None	Probable conserved integral membrane protein	cell wall and cell processes	No	0.9996868849525854	98.87278582930756	0.0	67.8743961352657	1.0	1.0	1.0	1242
NC_000962.3	223563	224664	+	Rv0192	Rv0192	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	0.9970229084670501	89.28247048138056	0.0	66.30336058128974	1.0	1.0	1.0	1101
NC_000962.3	223606	223909	+	Rv0192A	Rv0192A	CDS	NotExcluded	None	Conserved secreted protein	cell wall and cell processes	No	0.9932159882654933	75.57755775577559	0.0	74.25742574257426	1.0	1.0	1.0	303
NC_000962.3	224723	226571	-	Rv0193c	Rv0193c	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	0.9972041847041847	89.93506493506493	0.0	61.58008658008658	1.0	1.0	1.0	1848
NC_000962.3	226877	230462	+	Rv0194	Rv0194	CDS	NotExcluded	None	Probable transmembrane multidrug efflux pump	cell wall and cell processes	No	0.9994498682783202	98.99581589958159	0.0	66.80613668061366	1.0	1.0	1.0	3585
NC_000962.3	230898	231534	+	Rv0195	Rv0195	CDS	NotExcluded	None	Possible two component transcriptional regulatory protein (probably LuxR-family)	regulatory proteins	No	0.9990391334730958	96.54088050314465	0.0	63.20754716981132	1.0	1.0	1.0	636
NC_000962.3	231646	232231	+	Rv0196	Rv0196	CDS	NotExcluded	None	Possible transcriptional regulatory protein	regulatory proteins	No	1.0	100.0	0.0	67.86324786324786	1.0	1.0	1.0	585
NC_000962.3	232230	234519	+	Rv0197	Rv0197	CDS	NotExcluded	None	Possible oxidoreductase	intermediary metabolism and respiration	No	0.9952186787049173	94.88859764089122	0.0	66.31716906946265	1.0	1.0	1.0	2289
NC_000962.3	234515	236507	-	Rv0198c	zmp1	CDS	NotExcluded	None	Probable zinc metalloprotease Zmp1	intermediary metabolism and respiration	No	1.0	100.0	0.0	63.65461847389558	1.0	1.0	1.0	1992
NC_000962.3	236549	237209	+	Rv0199	Rv0199	CDS	NotExcluded	None	Probable conserved membrane protein	cell wall and cell processes	No	1.0	100.0	0.0	64.24242424242425	1.0	1.0	1.0	660
NC_000962.3	237205	237895	+	Rv0200	Rv0200	CDS	NotExcluded	None	Possible conserved transmembrane protein	cell wall and cell processes	No	0.9995974235104669	98.55072463768117	0.0	67.10144927536231	1.0	1.0	1.0	690
NC_000962.3	237891	238395	-	Rv0201c	Rv0201c	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	67.26190476190476	1.0	1.0	1.0	504
NC_000962.3	238391	241292	-	Rv0202c	mmpL11	CDS	NotExcluded	None	Probable conserved transmembrane transport protein MmpL11	cell wall and cell processes	No	1.0	100.0	0.0	65.90830748017925	1.0	1.0	1.0	2901
NC_000962.3	241513	241924	+	Rv0203	Rv0203	CDS	NotExcluded	None	Possible exported protein	cell wall and cell processes	No	0.9987158691538254	95.37712895377129	0.0	67.15328467153284	1.0	1.0	1.0	411
NC_000962.3	241975	243214	-	Rv0204c	Rv0204c	CDS	NotExcluded	None	Probable conserved transmembrane protein	cell wall and cell processes	No	1.0	100.0	0.0	67.39305891848265	1.0	1.0	1.0	1239
NC_000962.3	243383	244487	+	Rv0205	Rv0205	CDS	NotExcluded	None	Probable conserved transmembrane protein	cell wall and cell processes	No	1.0	100.0	0.0	65.1268115942029	1.0	1.0	1.0	1104
NC_000962.3	244483	247318	-	Rv0206c	mmpL3	CDS	NotExcluded	None	Possible conserved transmembrane transport protein MmpL3	cell wall and cell processes	No	0.999745247893396	99.08289241622576	0.0	65.29100529100529	1.0	1.0	1.0	2835
NC_000962.3	247383	248112	-	Rv0207c	Rv0207c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	64.60905349794238	1.0	1.0	1.0	729
NC_000962.3	248114	248906	-	Rv0208c	Rv0208c	CDS	NotExcluded	None	Hypothetical methlytransferase (methylase)	intermediary metabolism and respiration	No	1.0	100.0	0.0	64.77272727272727	1.0	1.0	1.0	792
NC_000962.3	249037	250123	+	Rv0209	Rv0209	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	70.1657458563536	1.0	1.0	1.0	1086
NC_000962.3	250119	251598	+	Rv0210	Rv0210	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	69.43881000676133	1.0	1.0	1.0	1479
NC_000962.3	251781	253602	+	Rv0211	pckA	CDS	NotExcluded	None	Probable iron-regulated phosphoenolpyruvate carboxykinase [GTP] PckA (phosphoenolpyruvate carboxylase) (PEPCK)(pep carboxykinase)	intermediary metabolism and respiration	No	0.9987796692903778	95.6068094453597	0.0	64.08566721581549	0.9999368478857771	1.0	1.0	1821
NC_000962.3	253668	254640	-	Rv0212c	nadR	CDS	NotExcluded	None	Possible transcriptional regulatory protein NadR (probably AsnC-family)	regulatory proteins	No	1.0	100.0	0.0	65.63786008230453	1.0	1.0	1.0	972
NC_000962.3	254636	255950	-	Rv0213c	Rv0213c	CDS	NotExcluded	None	Possible methyltransferase (methylase)	intermediary metabolism and respiration	No	0.9992812447150348	97.4124809741248	0.0	61.87214611872146	1.0	1.0	1.0	1314
NC_000962.3	256063	257677	+	Rv0214	fadD4	CDS	NotExcluded	None	Probable fatty-acid-CoA ligase FadD4 (fatty-acid-CoA synthetase) (fatty-acid-CoA synthase)	lipid metabolism	No	1.0	100.0	0.0	63.38289962825279	1.0	1.0	1.0	1614
