Chrom	Start	End	Strand	H37rv_GeneID	Symbol	Feature	ExcludedGroup_Category	PEandPPE_Subfamily	Product	Functional_Category	Is_Pseudogene	IntergenicRegion_IsNextTo_PLC_Gene	Intergenic_GeneToTheLeft	Intergenic_GeneToTheLeft_FuncCategory	Intergenic_GeneToTheRight	Intergenic_GeneToTheRight_FuncCategory	Mean_EBR_36CI	gene_PercentPerfect_EBR_36CI	gene_ProportionWith_NANs_EBR_36CI	gene_GC_Content	Mean_PileupMapScore_K50_E4	Mean_PileupMapScore_K100_E4	Mean_PileupMapScore_K125_E4	Length
NC_000962.3	65551	66694	+	Rv0062	celA1	CDS	NotExcluded	None	Possible cellulase CelA1 (endoglucanase) (endo-1,4-beta-glucanase) (FI-cmcase) (carboxymethyl cellulase)	intermediary metabolism and respiration	No						0.9993681345387383	97.72528433945756	0.0	68.24146981627297	1.0	1.0	1.0	1143
NC_000962.3	66694	66922		IntergenicRegion_53_Rv0062-Rv0063		Intergenic	Intergenic			Intergenic		False	Rv0062	NotExcluded	Rv0063	NotExcluded	1.0	100.0	0.0	70.17543859649123	1.0	1.0	1.0	228
NC_000962.3	66922	68362	+	Rv0063	Rv0063	CDS	NotExcluded	None	Possible oxidoreductase	intermediary metabolism and respiration	No						1.0	100.0	0.0	67.22222222222223	1.0	1.0	1.0	1440
NC_000962.3	68362	68619		IntergenicRegion_54_Rv0063-Rv0064		Intergenic	Intergenic			Intergenic		False	Rv0063	NotExcluded	Rv0064	NotExcluded	1.0	100.0	0.0	65.75875486381322	1.0	1.0	1.0	257
NC_000962.3	68619	71559	+	Rv0064	Rv0064	CDS	NotExcluded	None	Probable conserved transmembrane protein	cell wall and cell processes	No						0.9942743764172335	92.38095238095238	0.0	63.673469387755105	1.0	1.0	1.0	2940
NC_000962.3	71559	71588		IntergenicRegion_55_Rv0064-Rv0064A		Intergenic	Intergenic			Intergenic		False	Rv0064	NotExcluded	Rv0064A	NotExcluded	0.8802681992337165	13.793103448275861	0.0	62.06896551724138	1.0	1.0	1.0	29
NC_000962.3	71588	71828	+	Rv0064A	vapB1	CDS	NotExcluded	None	Possible antitoxin VapB1	virulence, detoxification, adaptation	No						1.0	100.0	0.0	64.16666666666667	1.0	1.0	1.0	240
NC_000962.3	71820	72222	+	Rv0065	vapC1	CDS	NotExcluded	None	Possible toxin VapC1	virulence, detoxification, adaptation	No						1.0	100.0	0.0	62.43781094527363	1.0	1.0	1.0	402
NC_000962.3	72222	72273		IntergenicRegion_56_Rv0065-Rv0066c		Intergenic	Intergenic			Intergenic		False	Rv0065	NotExcluded	Rv0066c	NotExcluded	1.0	100.0	0.0	72.54901960784314	1.0	1.0	1.0	51
NC_000962.3	72273	74511	-	Rv0066c	icd2	CDS	NotExcluded	None	Probable isocitrate dehydrogenase [NADP] Icd2 (oxalosuccinate decarboxylase) (IDH) (NADP+-specific ICDH) (IDP)	intermediary metabolism and respiration	No						1.0	100.0	0.0	61.79624664879356	1.0	1.0	1.0	2238
NC_000962.3	74511	74628		IntergenicRegion_57_Rv0066c-Rv0067c		Intergenic	Intergenic			Intergenic		False	Rv0066c	NotExcluded	Rv0067c	NotExcluded	1.0	100.0	0.0	61.53846153846154	1.0	1.0	1.0	117
NC_000962.3	74628	75198	-	Rv0067c	Rv0067c	CDS	NotExcluded	None	Possible transcriptional regulatory protein (possibly TetR-family)	regulatory proteins	No						1.0	100.0	0.0	65.08771929824562	1.0	1.0	1.0	570
NC_000962.3	75198	75300		IntergenicRegion_58_Rv0067c-Rv0068		Intergenic	Intergenic			Intergenic		False	Rv0067c	NotExcluded	Rv0068	NotExcluded	1.0	100.0	0.0	61.76470588235294	1.0	1.0	1.0	102
NC_000962.3	75300	76212	+	Rv0068	Rv0068	CDS	NotExcluded	None	Probable oxidoreductase	intermediary metabolism and respiration	No						1.0	100.0	0.0	65.78947368421052	1.0	1.0	1.0	912
NC_000962.3	76212	76236		IntergenicRegion_59_Rv0068-Rv0069c		Intergenic	Intergenic			Intergenic		False	Rv0068	NotExcluded	Rv0069c	NotExcluded	1.0	100.0	0.0	66.66666666666667	1.0	1.0	1.0	24
NC_000962.3	76236	77622	-	Rv0069c	sdaA	CDS	NotExcluded	None	Probable L-serine dehydratase SdaA (L-serine deaminase) (SDH) (L-SD)	intermediary metabolism and respiration	No						1.0	100.0	0.0	65.07936507936508	1.0	1.0	1.0	1386
NC_000962.3	77618	78896	-	Rv0070c	glyA2	CDS	NotExcluded	None	Serine hydroxymethyltransferase GlyA2 (serine methylase 2) (SHMT 2)	intermediary metabolism and respiration	No						1.0	100.0	0.0	66.1189358372457	1.0	1.0	1.0	1278
NC_000962.3	78896	79485		IntergenicRegion_60_Rv0070c-Rv0071		Intergenic	Intergenic			Intergenic		False	Rv0070c	NotExcluded	Rv0071	NotExcluded	1.0	100.0	0.0	63.66723259762309	1.0	1.0	1.0	589
NC_000962.3	79485	80193	+	Rv0071	Rv0071	CDS	NotExcluded	None	Possible maturase	information pathways	No						0.8509102322661644	8.615819209039548	0.0	64.68926553672317	0.979595100282486	0.9994491525423729	0.9995593220338983	708
NC_000962.3	80193	80623		IntergenicRegion_61_Rv0071-Rv0072		Intergenic	Intergenic			Intergenic		False	Rv0071	NotExcluded	Rv0072	NotExcluded	0.8332687338501291	0.0	0.0	63.48837209302326	0.815767441860465	0.8846279069767442	0.9135162790697673	430
NC_000962.3	80623	81673	+	Rv0072	Rv0072	CDS	NotExcluded	None	Probable glutamine-transport transmembrane protein ABC transporter	cell wall and cell processes	No						0.8333333333333334	0.0	0.0	61.714285714285715	1.0	1.0	1.0	1050
NC_000962.3	81673	81675		IntergenicRegion_62_Rv0072-Rv0073		Intergenic	Intergenic			Intergenic		False	Rv0072	NotExcluded	Rv0073	NotExcluded	0.8333333333333334	0.0	0.0	100.0	1.0	1.0	1.0	2
NC_000962.3	81675	82668	+	Rv0073	Rv0073	CDS	NotExcluded	None	Probable glutamine-transport ATP-binding protein ABC transporter	cell wall and cell processes	No						0.8333333333333334	0.0	0.0	62.63846928499496	0.9647532729103726	1.0	1.0	993
NC_000962.3	82668	82747		IntergenicRegion_63_Rv0073-Rv0074		Intergenic	Intergenic			Intergenic		False	Rv0073	NotExcluded	Rv0074	NotExcluded	0.8333333333333333	0.0	0.0	72.15189873417721	1.0	1.0	1.0	79
NC_000962.3	82747	83983	+	Rv0074	Rv0074	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No						0.9610526788924847	76.29449838187702	0.0	66.01941747572816	1.0	1.0	1.0	1236
NC_000962.3	83983	83995		IntergenicRegion_64_Rv0074-Rv0075		Intergenic	Intergenic			Intergenic		False	Rv0074	NotExcluded	Rv0075	NotExcluded	1.0	100.0	0.0	50.0	1.0	1.0	1.0	12
NC_000962.3	83995	85168	+	Rv0075	Rv0075	CDS	NotExcluded	None	Probable aminotransferase	intermediary metabolism and respiration	No						0.9999052761201099	99.65899403239557	0.0	64.10912190963342	1.0	1.0	1.0	1173
NC_000962.3	85168	85182		IntergenicRegion_65_Rv0075-Rv0076c		Intergenic	Intergenic			Intergenic		False	Rv0075	NotExcluded	Rv0076c	NotExcluded	1.0	100.0	0.0	50.0	1.0	1.0	1.0	14
NC_000962.3	85182	85572	-	Rv0076c	Rv0076c	CDS	NotExcluded	None	Probable membrane protein	cell wall and cell processes	No						1.0	100.0	0.0	62.30769230769231	1.0	1.0	1.0	390
NC_000962.3	85572	85635		IntergenicRegion_66_Rv0076c-Rv0077c		Intergenic	Intergenic			Intergenic		False	Rv0076c	NotExcluded	Rv0077c	NotExcluded	1.0	100.0	0.0	65.07936507936508	1.0	1.0	1.0	63
NC_000962.3	85635	86466	-	Rv0077c	Rv0077c	CDS	NotExcluded	None	Probable oxidoreductase	intermediary metabolism and respiration	No						1.0	100.0	0.0	66.18531889290011	1.0	1.0	1.0	831
NC_000962.3	86466	86527		IntergenicRegion_67_Rv0077c-Rv0078		Intergenic	Intergenic			Intergenic		False	Rv0077c	NotExcluded	Rv0078	NotExcluded	1.0	100.0	0.0	49.18032786885246	1.0	1.0	1.0	61
NC_000962.3	86527	87133	+	Rv0078	Rv0078	CDS	NotExcluded	None	Probable transcriptional regulatory protein	regulatory proteins	No						0.9979831316464981	96.36963696369637	0.0	67.98679867986799	1.0	1.0	1.0	606
NC_000962.3	87133	87207		IntergenicRegion_68_Rv0078-Rv0078A		Intergenic	Intergenic			Intergenic		False	Rv0078	NotExcluded	Rv0078A	NotExcluded	1.0	100.0	0.0	67.56756756756756	1.0	1.0	1.0	74
NC_000962.3	87207	87801	-	Rv0078A	Rv0078A	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No						1.0	100.0	0.0	61.111111111111114	1.0	1.0	1.0	594
NC_000962.3	87797	88004	-	Rv0078B	Rv0078B	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No						1.0	100.0	0.0	62.31884057971015	1.0	1.0	1.0	207
NC_000962.3	88004	88203		IntergenicRegion_69_Rv0078B-Rv0079		Intergenic	Intergenic			Intergenic		False	Rv0078B	NotExcluded	Rv0079	NotExcluded	1.0	100.0	0.0	60.80402010050251	1.0	1.0	1.0	199
NC_000962.3	88203	89025	+	Rv0079	Rv0079	CDS	NotExcluded	None	Unknown protein	conserved hypotheticals	No						0.9995268991619356	98.29683698296837	0.0	68.1265206812652	1.0	1.0	1.0	822
NC_000962.3	89021	89480	+	Rv0080	Rv0080	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No						1.0	100.0	0.0	68.84531590413944	1.0	1.0	1.0	459
NC_000962.3	89480	89574		IntergenicRegion_70_Rv0080-Rv0081		Intergenic	Intergenic			Intergenic		False	Rv0080	NotExcluded	Rv0081	NotExcluded	1.0	100.0	0.0	58.51063829787234	1.0	1.0	1.0	94
NC_000962.3	89574	89919	+	Rv0081	Rv0081	CDS	NotExcluded	None	Probable transcriptional regulatory protein	regulatory proteins	No						1.0	100.0	0.0	65.5072463768116	1.0	1.0	1.0	345
NC_000962.3	89919	89923		IntergenicRegion_71_Rv0081-Rv0082		Intergenic	Intergenic			Intergenic		False	Rv0081	NotExcluded	Rv0082	NotExcluded	1.0	100.0	0.0	100.0	1.0	1.0	1.0	4
NC_000962.3	89923	90403	+	Rv0082	Rv0082	CDS	NotExcluded	None	Probable oxidoreductase	intermediary metabolism and respiration	No						0.9981481481481481	93.33333333333333	0.0	69.79166666666667	1.0	1.0	1.0	480
NC_000962.3	90399	92322	+	Rv0083	Rv0083	CDS	NotExcluded	None	Probable oxidoreductase	intermediary metabolism and respiration	No						0.9984110475530131	96.56786271450858	0.0	71.19084763390535	1.0	1.0	1.0	1923
NC_000962.3	92322	92327		IntergenicRegion_72_Rv0083-Rv0084		Intergenic	Intergenic			Intergenic		False	Rv0083	NotExcluded	Rv0084	NotExcluded	1.0	100.0	0.0	60.0	1.0	1.0	1.0	5
NC_000962.3	92327	93278	+	Rv0084	hycD	CDS	NotExcluded	None	Possible formate hydrogenlyase HycD (FHL)	intermediary metabolism and respiration	No						0.999211356466877	97.16088328075709	0.0	68.55941114616193	1.0	1.0	1.0	951
NC_000962.3	93278	93288		IntergenicRegion_73_Rv0084-Rv0085		Intergenic	Intergenic			Intergenic		False	Rv0084	NotExcluded	Rv0085	NotExcluded	1.0	100.0	0.0	90.0	1.0	1.0	1.0	10
NC_000962.3	93288	93951	+	Rv0085	hycP	CDS	NotExcluded	None	Possible hydrogenase HycP	intermediary metabolism and respiration	No						1.0	100.0	0.0	68.92911010558069	1.0	1.0	1.0	663
NC_000962.3	93950	95417	+	Rv0086	hycQ	CDS	NotExcluded	None	Possible hydrogenase HycQ	intermediary metabolism and respiration	No						1.0	100.0	0.0	68.9161554192229	1.0	1.0	1.0	1467
NC_000962.3	95413	96892	+	Rv0087	hycE	CDS	NotExcluded	None	Possible formate hydrogenase HycE (FHL)	intermediary metabolism and respiration	No						1.0	100.0	0.0	66.80189317106152	1.0	1.0	1.0	1479
NC_000962.3	96892	96926		IntergenicRegion_74_Rv0087-Rv0088		Intergenic	Intergenic			Intergenic		False	Rv0087	NotExcluded	Rv0088	NotExcluded	1.0	100.0	0.0	73.52941176470588	1.0	1.0	1.0	34
NC_000962.3	96926	97601	+	Rv0088	Rv0088	CDS	NotExcluded	None	Possible polyketide cyclase/dehydrase	lipid metabolism	No						0.9990123456790124	96.44444444444444	0.0	61.77777777777778	1.0	1.0	1.0	675
NC_000962.3	97601	97757		IntergenicRegion_75_Rv0088-Rv0089		Intergenic	Intergenic			Intergenic		False	Rv0088	NotExcluded	Rv0089	NotExcluded	1.0	100.0	0.0	60.8974358974359	1.0	1.0	1.0	156
NC_000962.3	97757	98351	+	Rv0089	Rv0089	CDS	NotExcluded	None	Possible methyltransferase/methylase	intermediary metabolism and respiration	No						1.0	100.0	0.0	67.003367003367	1.0	1.0	1.0	594
NC_000962.3	98351	98479		IntergenicRegion_76_Rv0089-Rv0090		Intergenic	Intergenic			Intergenic		False	Rv0089	NotExcluded	Rv0090	NotExcluded	1.0	100.0	0.0	60.9375	1.0	1.0	1.0	128
NC_000962.3	98479	99250	+	Rv0090	Rv0090	CDS	NotExcluded	None	Possible membrane protein	cell wall and cell processes	No						1.0	100.0	0.0	65.6290531776913	1.0	1.0	1.0	771
NC_000962.3	99250	99683		IntergenicRegion_77_Rv0090-Rv0091		Intergenic	Intergenic			Intergenic		False	Rv0090	NotExcluded	Rv0091	NotExcluded	1.0	100.0	0.0	67.6674364896074	1.0	1.0	1.0	433
NC_000962.3	99683	100451	+	Rv0091	mtn	CDS	NotExcluded	None	Probable bifunctional MTA/SAH nucleosidase Mtn: 5'-methylthioadenosine nucleosidase (methylthioadenosine methylthioribohydrolase) + S-adenosylhomocysteine nucleosidase (S-adenosyl-L-homocysteine homocysteinylribohydrolase)	intermediary metabolism and respiration	No						1.0	100.0	0.0	65.10416666666667	1.0	1.0	1.0	768
NC_000962.3	100451	100582		IntergenicRegion_78_Rv0091-Rv0092		Intergenic	Intergenic			Intergenic		False	Rv0091	NotExcluded	Rv0092	NotExcluded	1.0	100.0	0.0	61.83206106870229	1.0	1.0	1.0	131
NC_000962.3	100582	102868	+	Rv0092	ctpA	CDS	NotExcluded	None	Cation transporter P-type ATPase a CtpA	cell wall and cell processes	No						1.0	100.0	0.0	67.54155730533684	1.0	1.0	1.0	2286
NC_000962.3	102814	103663	-	Rv0093c	Rv0093c	CDS	NotExcluded	None	Probable conserved membrane protein	cell wall and cell processes	No						0.9993783536186363	97.7620730270907	0.0	67.60895170789163	1.0	1.0	1.0	849
NC_000962.3	103663	103709		IntergenicRegion_79_Rv0093c-Rv0094c		Intergenic	Intergenic			Intergenic		True	Rv0093c	NotExcluded	Rv0094c	InsertionSeqs_And_Phages	1.0	100.0	0.0	78.26086956521739	0.9939130434782608	0.9969565217391306	0.9975652173913043	46
NC_000962.3	103709	104663	-	Rv0094c	Rv0094c	CDS	InsertionSeqs_And_Phages	None	Conserved hypothetical protein	insertion seqs and phages	No						0.4262170976007454	4.1928721174004195	0.0	67.50524109014675	0.35668733385744233	0.3754085110062895	0.3841310870104823	954
NC_000962.3	104663	104804		IntergenicRegion_80_Rv0094c-Rv0095c		Intergenic	Intergenic			Intergenic		True	Rv0094c	InsertionSeqs_And_Phages	Rv0095c	InsertionSeqs_And_Phages	0.7773837667454689	0.0	0.0	70.2127659574468	0.5390068617021276	0.657210230496454	0.7161984396595746	141
NC_000962.3	104804	105215	-	Rv0095c	Rv0095c	CDS	InsertionSeqs_And_Phages	None	Conserved hypothetical protein	insertion seqs and phages	No						0.9245742092457421	49.148418491484186	0.0	61.557177615571774	0.6881588442822384	0.9732360097323601	1.0	411
NC_000962.3	105215	105323		IntergenicRegion_81_Rv0095c-Rv0096		Intergenic	Intergenic			Intergenic		True	Rv0095c	InsertionSeqs_And_Phages	Rv0096	PE/PPEs	1.0	100.0	0.0	61.111111111111114	1.0	1.0	1.0	108
NC_000962.3	105323	106715	+	Rv0096	PPE1	CDS	PE/PPEs	PPE_SL-2_PPE-PPW	PPE family protein PPE1	PE/PPE	No						0.9998004469987228	99.2816091954023	0.0	65.08620689655173	1.0	1.0	1.0	1392
NC_000962.3	106715	106733		IntergenicRegion_82_Rv0096-Rv0097		Intergenic	Intergenic			Intergenic		True	Rv0096	PE/PPEs	Rv0097	NotExcluded	1.0	100.0	0.0	44.44444444444444	1.0	1.0	1.0	18
NC_000962.3	106733	107603	+	Rv0097	Rv0097	CDS	NotExcluded	None	Possible oxidoreductase	intermediary metabolism and respiration	No						0.9985632183908046	94.82758620689656	0.0	58.85057471264368	1.0	1.0	1.0	870
NC_000962.3	107599	108151	+	Rv0098	fcoT	CDS	NotExcluded	None	Probable fatty acyl CoA thioesterase type III FcoT	lipid metabolism	No						0.99567230273752	84.42028985507247	0.0	59.05797101449275	1.0	1.0	1.0	552
NC_000962.3	108151	108155		IntergenicRegion_83_Rv0098-Rv0099		Intergenic	Intergenic			Intergenic		False	Rv0098	NotExcluded	Rv0099	NotExcluded	1.0	100.0	0.0	50.0	1.0	1.0	1.0	4
NC_000962.3	108155	109778	+	Rv0099	fadD10	CDS	NotExcluded	None	Possible fatty-acid-CoA ligase FadD10 (fatty-acid-CoA synthetase) (fatty-acid-CoA synthase)	lipid metabolism	No						0.999435202300267	97.96672828096118	0.0	62.66173752310536	1.0	1.0	1.0	1623
NC_000962.3	109778	109782		IntergenicRegion_84_Rv0099-Rv0100		Intergenic	Intergenic			Intergenic		False	Rv0099	NotExcluded	Rv0100	NotExcluded	1.0	100.0	0.0	100.0	1.0	1.0	1.0	4
NC_000962.3	109782	110019	+	Rv0100	Rv0100	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No						1.0	100.0	0.0	60.33755274261603	1.0	1.0	1.0	237
NC_000962.3	110000	117539	+	Rv0101	nrp	CDS	NotExcluded	None	Probable peptide synthetase Nrp (peptide synthase)	lipid metabolism	No						1.0	100.0	0.0	65.11473670248043	1.0	1.0	1.0	7539
NC_000962.3	117539	117713		IntergenicRegion_85_Rv0101-Rv0102		Intergenic	Intergenic			Intergenic		False	Rv0101	NotExcluded	Rv0102	NotExcluded	1.0	100.0	0.0	62.06896551724138	1.0	1.0	1.0	174
NC_000962.3	117713	119699	+	Rv0102	Rv0102	CDS	NotExcluded	None	Probable conserved integral membrane protein	cell wall and cell processes	No						0.9997342508671814	99.04330312185297	0.0	65.05538771399799	1.0	1.0	1.0	1986
NC_000962.3	119699	119914		IntergenicRegion_86_Rv0102-Rv0103c		Intergenic	Intergenic			Intergenic		False	Rv0102	NotExcluded	Rv0103c	NotExcluded	1.0	100.0	0.0	62.325581395348834	1.0	1.0	1.0	215
NC_000962.3	119914	122173	-	Rv0103c	ctpB	CDS	NotExcluded	None	Probable cation-transporter P-type ATPase B CtpB	cell wall and cell processes	No						1.0	100.0	0.0	66.09119079238602	1.0	1.0	1.0	2259
NC_000962.3	122173	122316		IntergenicRegion_87_Rv0103c-Rv0104		Intergenic	Intergenic			Intergenic		False	Rv0103c	NotExcluded	Rv0104	NotExcluded	1.0	100.0	0.0	58.04195804195804	1.0	1.0	1.0	143
NC_000962.3	122316	123831	+	Rv0104	Rv0104	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No						1.0	100.0	0.0	63.82838283828383	1.0	1.0	1.0	1515
NC_000962.3	123831	123979		IntergenicRegion_88_Rv0104-Rv0105c		Intergenic	Intergenic			Intergenic		False	Rv0104	NotExcluded	Rv0105c	NotExcluded	1.0	100.0	0.0	56.75675675675676	1.0	1.0	1.0	148
NC_000962.3	123979	124264	-	Rv0105c	rpmB1	CDS	NotExcluded	None	50S ribosomal protein L28-1 RpmB1	information pathways	No						1.0	100.0	0.0	67.36842105263158	1.0	1.0	1.0	285
NC_000962.3	124264	124373		IntergenicRegion_89_Rv0105c-Rv0106		Intergenic	Intergenic			Intergenic		False	Rv0105c	NotExcluded	Rv0106	NotExcluded	1.0	100.0	0.0	51.37614678899082	1.0	1.0	1.0	109
NC_000962.3	124373	125570	+	Rv0106	Rv0106	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No						0.9996054952195303	98.5797827903091	0.0	66.41604010025063	1.0	1.0	1.0	1197
NC_000962.3	125570	125642		IntergenicRegion_90_Rv0106-Rv0107c		Intergenic	Intergenic			Intergenic		False	Rv0106	NotExcluded	Rv0107c	NotExcluded	1.0	100.0	0.0	65.27777777777777	1.0	1.0	1.0	72
NC_000962.3	125642	130541	-	Rv0107c	ctpI	CDS	NotExcluded	None	Probable cation-transporter ATPase I CtpI	cell wall and cell processes	No						0.9999036084461681	99.65299040620535	0.0	68.64666258420085	1.0	1.0	1.0	4899
NC_000962.3	130541	130894		IntergenicRegion_91_Rv0107c-Rv0108c		Intergenic	Intergenic			Intergenic		False	Rv0107c	NotExcluded	Rv0108c	NotExcluded	1.0	100.0	0.0	63.172804532577906	1.0	1.0	1.0	353
NC_000962.3	130894	131104	-	Rv0108c	Rv0108c	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No						1.0	100.0	0.0	60.95238095238095	1.0	1.0	1.0	210
NC_000962.3	131104	131381		IntergenicRegion_92_Rv0108c-Rv0109		Intergenic	Intergenic			Intergenic		True	Rv0108c	NotExcluded	Rv0109	PE/PPEs	0.9794424388287206	25.992779783393498	0.0	62.81588447653429	1.0	1.0	1.0	277
NC_000962.3	131381	132872	+	Rv0109	PE_PGRS1	CDS	PE/PPEs	PE_V_PGRS	PE-PGRS family protein PE_PGRS1	PE/PPE	No						0.9466614501825769	38.36351441985244	0.0	72.56874580818243	0.9961994178403756	1.0	1.0	1491
NC_000962.3	132872	133019		IntergenicRegion_93_Rv0109-Rv0110		Intergenic	Intergenic			Intergenic		True	Rv0109	PE/PPEs	Rv0110	NotExcluded	1.0	100.0	0.0	64.62585034013605	1.0	1.0	1.0	147
NC_000962.3	133019	133769	+	Rv0110	Rv0110	CDS	NotExcluded	None	Probable conserved integral membrane protein	cell wall and cell processes	No						1.0	100.0	0.0	64.93333333333334	1.0	1.0	1.0	750
NC_000962.3	133769	133949		IntergenicRegion_94_Rv0110-Rv0111		Intergenic	Intergenic			Intergenic		False	Rv0110	NotExcluded	Rv0111	NotExcluded	1.0	100.0	0.0	61.111111111111114	1.0	1.0	1.0	180
NC_000962.3	133949	136007	+	Rv0111	Rv0111	CDS	NotExcluded	None	Possible transmembrane acyltransferase	intermediary metabolism and respiration	No						1.0	100.0	0.0	65.69484936831876	1.0	1.0	1.0	2058
NC_000962.3	136007	136288		IntergenicRegion_95_Rv0111-Rv0112		Intergenic	Intergenic			Intergenic		False	Rv0111	NotExcluded	Rv0112	NotExcluded	1.0	100.0	0.0	58.718861209964416	1.0	1.0	1.0	281
NC_000962.3	136288	137245	+	Rv0112	gca	CDS	NotExcluded	None	Possible GDP-mannose 4,6-dehydratase Gca (GDP-D-mannose dehydratase)	cell wall and cell processes	No						0.9973876698014629	90.59561128526646	0.0	55.90386624869384	1.0	1.0	1.0	957
NC_000962.3	137245	137318		IntergenicRegion_96_Rv0112-Rv0113		Intergenic	Intergenic			Intergenic		False	Rv0112	NotExcluded	Rv0113	NotExcluded	1.0	100.0	0.0	47.945205479452056	1.0	1.0	1.0	73
NC_000962.3	137318	137909	+	Rv0113	gmhA	CDS	NotExcluded	None	Probable sedoheptulose-7-phosphate isomerase GmhA (phosphoheptose isomerase)	cell wall and cell processes	No						0.9971329197217522	89.67851099830794	0.0	57.868020304568525	1.0	1.0	1.0	591
NC_000962.3	137909	137940		IntergenicRegion_97_Rv0113-Rv0114		Intergenic	Intergenic			Intergenic		False	Rv0113	NotExcluded	Rv0114	NotExcluded	1.0	100.0	0.0	54.83870967741935	1.0	1.0	1.0	31
NC_000962.3	137940	138513	+	Rv0114	gmhB	CDS	NotExcluded	None	Possible D-alpha,beta-D-heptose-1,7-biphosphate phosphatase GmhB (D-glycero-D-manno-heptose 7-phosphate kinase)	cell wall and cell processes	No						0.9997091332169867	98.95287958115183	0.0	61.60558464223386	1.0	1.0	1.0	573
NC_000962.3	138512	139673	+	Rv0115	hddA	CDS	NotExcluded	None	Possible D-alpha-D-heptose-7-phosphate kinase HddA	cell wall and cell processes	No						0.9999521485309598	99.82773471145563	0.0	62.96296296296296	1.0	1.0	1.0	1161
NC_000962.3	139673	140266		IntergenicRegion_98_Rv0115-Rv0116c		Intergenic	Intergenic			Intergenic		False	Rv0115	NotExcluded	Rv0116c	NotExcluded	1.0	100.0	0.0	64.2495784148398	1.0	1.0	1.0	593
NC_000962.3	140266	141022	-	Rv0116c	ldtA	CDS	NotExcluded	None	Probable L,D-transpeptidase LdtA	cell wall and cell processes	No						1.0	100.0	0.0	63.22751322751323	1.0	1.0	1.0	756
NC_000962.3	141022	141199		IntergenicRegion_99_Rv0116c-Rv0117		Intergenic	Intergenic			Intergenic		False	Rv0116c	NotExcluded	Rv0117	NotExcluded	1.0	100.0	0.0	67.79661016949153	1.0	1.0	1.0	177
NC_000962.3	141199	142144	+	Rv0117	oxyS	CDS	NotExcluded	None	Oxidative stress response regulatory protein OxyS	regulatory proteins	No						1.0	100.0	0.0	63.597883597883595	1.0	1.0	1.0	945
NC_000962.3	142127	143876	-	Rv0118c	oxcA	CDS	NotExcluded	None	Probable oxalyl-CoA decarboxylase OxcA	intermediary metabolism and respiration	No						0.9999364716345849	99.77129788450543	0.0	66.66666666666667	1.0	1.0	1.0	1749
NC_000962.3	143876	144048		IntergenicRegion_100_Rv0118c-Rv0119		Intergenic	Intergenic			Intergenic		False	Rv0118c	NotExcluded	Rv0119	NotExcluded	1.0	100.0	0.0	62.7906976744186	1.0	1.0	1.0	172
NC_000962.3	144048	145626	+	Rv0119	fadD7	CDS	NotExcluded	None	Probable fatty-acid-CoA ligase FadD7 (fatty-acid-CoA synthetase) (fatty-acid-CoA synthase)	lipid metabolism	No						1.0	100.0	0.0	68.5678073510773	1.0	1.0	1.0	1578
